organic_modifier_percentage,organic_modifier,additive,additive_concentration_mM,pH_aq,name,logIE,instrument,source,logIE_pred,error_abs,viscosity,surface_tension,polarity_index,pH.aq.,NH4,SPLIT,solvent,SMILES
80,MeCN,ammonia,10,10.5,4-phenylphenol,0.29,Agilent 6495,JetStream,0.387638234,0.097638234,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
80,MeCN,ammonia,10,10.5,2-aminobenzoic acid,0.07,Agilent 6495,JetStream,-0.0525,0.1225,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)N
80,MeCN,ammonia,10,10.5,4-aminobenzoic acid,-0.19,Agilent 6495,JetStream,-0.300216973,0.110216973,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
80,MeCN,ammonia,10,10.5,salicylic acid,0.33,Agilent 6495,JetStream,0.571238341,0.241238341,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
80,MeCN,ammonia,10,10.5,4-hydroxybenzoic acid,0.08,Agilent 6495,JetStream,0.091665077,0.011665077,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
80,MeCN,ammonia,10,10.5,2-nitrobenzoic acid,-0.44,Agilent 6495,JetStream,-0.463783095,0.023783095,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)N(=O)=O
80,MeCN,ammonia,10,10.5,4-nitrobenzoic acid,0.28,Agilent 6495,JetStream,0.058673657,0.221326343,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N(=O)=O
80,MeCN,ammonia,10,10.5,phthalic acid,0.28,Agilent 6495,JetStream,0.121274933,0.158725067,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)C(=O)O
80,MeCN,ammonia,10,10.5,terephthalic acid,0.27,Agilent 6495,JetStream,0.062939459,0.207060541,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)C(=O)O
80,MeCN,ammonia,10,10.5,2-pyridinepropionic acid,-0.01,Agilent 6495,JetStream,-0.165057381,0.155057381,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccnc(c1)CCC(=O)O
80,MeCN,ammonia,10,10.5,4-pyridinepropionic acid,0,Agilent 6495,JetStream,-0.204070952,0.204070952,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",C(CC(=O)O)c1ccncc1
0,MeOH,ammonia,52,10.5,benzoic acid,0.54,Agilent 6495,ESI,0.208821078,0.331178922,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1ccc(cc1)C(=O)O
0,MeOH,ammonia,52,10.5,4-nitrophenol,0.99,Agilent 6495,ESI,0.994888785,0.004888785,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(ccc1N(=O)=O)O
0,MeOH,ammonia,52,10.5,3-(trifluoromethyl)phenol,0.48,Agilent 6495,ESI,1.199343327,0.719343327,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(cc(c1)O)C(F)(F)F
0,MeOH,ammonia,52,10.5,salicylic acid,0.84,Agilent 6495,ESI,0.73195703,0.10804297,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
0,MeOH,ammonia,52,10.5,sorbic acid,0.37,Agilent 6495,ESI,-0.065748702,0.435748702,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
0,MeOH,ammonia,52,10.5,3-nitrobenzenesulfonic acid,0.96,Agilent 6495,ESI,0.905493553,0.054506447,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
0,MeOH,ammonia,52,10.5,"3,5-diiodosalicylic acid",1.09,Agilent 6495,ESI,0.93441304,0.15558696,0.9,71.76,10.2,10.5,1,FALSE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
0,MeOH,ammonia,52,10.5,4-phenylphenol,0.63,Agilent 6495,ESI,0.153196601,0.476803399,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
0,MeOH,ammonia,52,10.5,4-hydroxybenzoic acid,0.56,Agilent 6495,ESI,0.00860434,0.55139566,0.9,71.76,10.2,10.5,1,FALSE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
0,MeOH,ammonia,52,10.5,"3,5-dinitrobenzoic acid",0.9,Agilent 6495,ESI,1.038715805,0.138715805,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
0,MeOH,ammonia,52,10.5,naphthalenesulfonic acid,0.98,Agilent 6495,ESI,1.031204643,0.051204643,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
0,MeOH,ammonia,52,10.5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.41,Agilent 6495,ESI,1.486764621,0.076764621,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
0,MeOH,ammonia,52,10.5,"2,4-dinitrophenol",0.95,Agilent 6495,ESI,0.981755636,0.031755636,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
0,MeOH,ammonia,52,10.5,3-nitrophenol,0.92,Agilent 6495,ESI,0.64012566,0.27987434,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(cc(c1)O)N(=O)=O
0,MeOH,ammonia,52,10.5,phthalimide,0.43,Agilent 6495,ESI,-0.244839937,0.674839937,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1ccc2c(c1)C(=NC2=O)O
0,MeOH,ammonia,52,10.5,4-aminobenzoic acid,0.5,Agilent 6495,ESI,-0.032815577,0.532815577,0.9,71.76,10.2,10.5,1,TRUE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
0,MeOH,ammonia,52,10.5,"2,4,6-trinitro-1,3-benzenediol",0.81,Agilent 6495,ESI,1.165859881,0.355859881,0.9,71.76,10.2,10.5,1,FALSE,"MeOH/NH3 0/100 c_overall = 52 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
20,MeOH,ammonia,41,10.5,benzoic acid,0.68,Agilent 6495,ESI,0.501916094,0.178083906,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1ccc(cc1)C(=O)O
20,MeOH,ammonia,41,10.5,4-nitrophenol,1.08,Agilent 6495,ESI,1.08243183,0.00243183,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(ccc1N(=O)=O)O
20,MeOH,ammonia,41,10.5,3-(trifluoromethyl)phenol,1.61,Agilent 6495,ESI,1.691640025,0.081640025,1.4,47.271968,9.18,10.5,1,FALSE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(cc(c1)O)C(F)(F)F
20,MeOH,ammonia,41,10.5,salicylic acid,0.99,Agilent 6495,ESI,0.893523709,0.096476291,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
20,MeOH,ammonia,41,10.5,sorbic acid,0.43,Agilent 6495,ESI,-0.050637731,0.480637731,1.4,47.271968,9.18,10.5,1,FALSE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
20,MeOH,ammonia,41,10.5,3-nitrobenzenesulfonic acid,1.06,Agilent 6495,ESI,1.028023553,0.031976447,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
20,MeOH,ammonia,41,10.5,"3,5-diiodosalicylic acid",1.36,Agilent 6495,ESI,1.360884707,8.85E-04,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
20,MeOH,ammonia,41,10.5,4-phenylphenol,0.75,Agilent 6495,ESI,0.474361117,0.275638883,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
20,MeOH,ammonia,41,10.5,4-hydroxybenzoic acid,0.68,Agilent 6495,ESI,0.414441884,0.265558116,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
20,MeOH,ammonia,41,10.5,"3,5-dinitrobenzoic acid",1.16,Agilent 6495,ESI,1.126817471,0.033182529,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
20,MeOH,ammonia,41,10.5,naphthalenesulfonic acid,1.15,Agilent 6495,ESI,1.120179643,0.029820357,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
20,MeOH,ammonia,41,10.5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.75,Agilent 6495,ESI,1.933287318,0.183287318,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
20,MeOH,ammonia,41,10.5,"2,4-dinitrophenol",1.23,Agilent 6495,ESI,1.17935793,0.05064207,1.4,47.271968,9.18,10.5,1,FALSE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
20,MeOH,ammonia,41,10.5,3-nitrophenol,0.98,Agilent 6495,ESI,1.000935342,0.020935342,1.4,47.271968,9.18,10.5,1,FALSE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(cc(c1)O)N(=O)=O
20,MeOH,ammonia,41,10.5,phthalimide,0.5,Agilent 6495,ESI,-0.007778977,0.507778977,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1ccc2c(c1)C(=NC2=O)O
20,MeOH,ammonia,41,10.5,4-aminobenzoic acid,0.64,Agilent 6495,ESI,0.268592551,0.371407449,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
20,MeOH,ammonia,41,10.5,"2,4,6-trinitro-1,3-benzenediol",1.24,Agilent 6495,ESI,1.428520782,0.188520782,1.4,47.271968,9.18,10.5,1,TRUE,"MeOH/NH3 20/80 c_overall = 41 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
40,MeOH,ammonia,31,10.5,benzoic acid,0.77,Agilent 6495,ESI,0.479669852,0.290330148,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1ccc(cc1)C(=O)O
40,MeOH,ammonia,31,10.5,4-nitrophenol,1.35,Agilent 6495,ESI,1.28856151,0.06143849,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(ccc1N(=O)=O)O
40,MeOH,ammonia,31,10.5,3-(trifluoromethyl)phenol,1.87,Agilent 6495,ESI,2.032737027,0.162737027,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(cc(c1)O)C(F)(F)F
40,MeOH,ammonia,31,10.5,salicylic acid,1.15,Agilent 6495,ESI,1.033044575,0.116955425,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
40,MeOH,ammonia,31,10.5,sorbic acid,0.43,Agilent 6495,ESI,0.084306628,0.345693372,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
40,MeOH,ammonia,31,10.5,3-nitrobenzenesulfonic acid,1.24,Agilent 6495,ESI,1.132154157,0.107845843,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
40,MeOH,ammonia,31,10.5,"3,5-diiodosalicylic acid",1.58,Agilent 6495,ESI,1.64705699,0.06705699,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
40,MeOH,ammonia,31,10.5,4-phenylphenol,0.82,Agilent 6495,ESI,0.412052335,0.407947665,1.61,34.974592,8.16,10.5,1,FALSE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
40,MeOH,ammonia,31,10.5,4-hydroxybenzoic acid,0.75,Agilent 6495,ESI,0.378417122,0.371582878,1.61,34.974592,8.16,10.5,1,FALSE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
40,MeOH,ammonia,31,10.5,"3,5-dinitrobenzoic acid",1.38,Agilent 6495,ESI,1.280934812,0.099065188,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
40,MeOH,ammonia,31,10.5,naphthalenesulfonic acid,1.24,Agilent 6495,ESI,1.324794481,0.084794481,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
40,MeOH,ammonia,31,10.5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",1.97,Agilent 6495,ESI,2.190287182,0.220287182,1.61,34.974592,8.16,10.5,1,FALSE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
40,MeOH,ammonia,31,10.5,"2,4-dinitrophenol",1.43,Agilent 6495,ESI,1.378063789,0.051936211,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
40,MeOH,ammonia,31,10.5,3-nitrophenol,1.12,Agilent 6495,ESI,1.177793838,0.057793838,1.61,34.974592,8.16,10.5,1,FALSE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(cc(c1)O)N(=O)=O
40,MeOH,ammonia,31,10.5,phthalimide,0.41,Agilent 6495,ESI,-0.050078243,0.460078243,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1ccc2c(c1)C(=NC2=O)O
40,MeOH,ammonia,31,10.5,4-aminobenzoic acid,0.59,Agilent 6495,ESI,0.130866558,0.459133442,1.61,34.974592,8.16,10.5,1,FALSE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
40,MeOH,ammonia,31,10.5,"2,4,6-trinitro-1,3-benzenediol",1.59,Agilent 6495,ESI,1.687918469,0.097918469,1.61,34.974592,8.16,10.5,1,TRUE,"MeOH/NH3 40/60 c_overall = 31 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
60,MeOH,ammonia,21,10.5,benzoic acid,0.72,Agilent 6495,ESI,0.56444057,0.15555943,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1ccc(cc1)C(=O)O
60,MeOH,ammonia,21,10.5,4-nitrophenol,1.47,Agilent 6495,ESI,1.357631986,0.112368014,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(ccc1N(=O)=O)O
60,MeOH,ammonia,21,10.5,3-(trifluoromethyl)phenol,2.07,Agilent 6495,ESI,2.141816004,0.071816004,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(cc(c1)O)C(F)(F)F
60,MeOH,ammonia,21,10.5,salicylic acid,1.25,Agilent 6495,ESI,1.124742273,0.125257727,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
60,MeOH,ammonia,21,10.5,sorbic acid,0.53,Agilent 6495,ESI,0.090482799,0.439517201,1.53,29.957232,7.14,10.5,1,FALSE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
60,MeOH,ammonia,21,10.5,3-nitrobenzenesulfonic acid,1.31,Agilent 6495,ESI,1.224015506,0.085984494,1.53,29.957232,7.14,10.5,1,FALSE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
60,MeOH,ammonia,21,10.5,"3,5-diiodosalicylic acid",1.82,Agilent 6495,ESI,1.805062038,0.014937962,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
60,MeOH,ammonia,21,10.5,4-phenylphenol,0.83,Agilent 6495,ESI,0.660509371,0.169490629,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
60,MeOH,ammonia,21,10.5,4-hydroxybenzoic acid,0.74,Agilent 6495,ESI,0.511969741,0.228030259,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
60,MeOH,ammonia,21,10.5,"3,5-dinitrobenzoic acid",1.56,Agilent 6495,ESI,1.455431573,0.104568427,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
60,MeOH,ammonia,21,10.5,naphthalenesulfonic acid,1.31,Agilent 6495,ESI,1.355099322,0.045099322,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
60,MeOH,ammonia,21,10.5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",2.14,Agilent 6495,ESI,2.21742053,0.07742053,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
60,MeOH,ammonia,21,10.5,"2,4-dinitrophenol",1.63,Agilent 6495,ESI,1.588571469,0.041428531,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
60,MeOH,ammonia,21,10.5,3-nitrophenol,1.33,Agilent 6495,ESI,1.288028988,0.041971012,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(cc(c1)O)N(=O)=O
60,MeOH,ammonia,21,10.5,phthalimide,0.28,Agilent 6495,ESI,-0.046489152,0.326489152,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1ccc2c(c1)C(=NC2=O)O
60,MeOH,ammonia,21,10.5,4-aminobenzoic acid,0.57,Agilent 6495,ESI,0.194779931,0.375220069,1.53,29.957232,7.14,10.5,1,FALSE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
60,MeOH,ammonia,21,10.5,"2,4,6-trinitro-1,3-benzenediol",1.8,Agilent 6495,ESI,1.781836699,0.018163301,1.53,29.957232,7.14,10.5,1,TRUE,"MeOH/NH3 60/40 c_overall = 21 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
80,MeOH,ammonia,10,10.5,benzoic acid,0.75,Agilent 6495,ESI,0.619196698,0.130803302,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)C(=O)O
80,MeOH,ammonia,10,10.5,4-nitrophenol,1.67,Agilent 6495,ESI,1.548291163,0.121708837,1.16,27.309248,6.12,10.5,1,FALSE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1N(=O)=O)O
80,MeOH,ammonia,10,10.5,3-(trifluoromethyl)phenol,2.28,Agilent 6495,ESI,2.310020171,0.030020171,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)O)C(F)(F)F
80,MeOH,ammonia,10,10.5,salicylic acid,1.3,Agilent 6495,ESI,1.233276063,0.066723937,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
80,MeOH,ammonia,10,10.5,sorbic acid,0.59,Agilent 6495,ESI,0.347772019,0.242227981,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
80,MeOH,ammonia,10,10.5,3-nitrobenzenesulfonic acid,1.33,Agilent 6495,ESI,1.260779428,0.069220572,1.16,27.309248,6.12,10.5,1,FALSE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)O)N(=O)=O
80,MeOH,ammonia,10,10.5,"3,5-diiodosalicylic acid",2.03,Agilent 6495,ESI,1.909021802,0.120978198,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
80,MeOH,ammonia,10,10.5,4-phenylphenol,0.98,Agilent 6495,ESI,0.666579895,0.313420105,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
80,MeOH,ammonia,10,10.5,4-hydroxybenzoic acid,0.77,Agilent 6495,ESI,0.585930774,0.184069226,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
80,MeOH,ammonia,10,10.5,"3,5-dinitrobenzoic acid",1.73,Agilent 6495,ESI,1.545927071,0.184072929,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
80,MeOH,ammonia,10,10.5,naphthalenesulfonic acid,1.37,Agilent 6495,ESI,1.380396147,0.010396147,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
80,MeOH,ammonia,10,10.5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",2.35,Agilent 6495,ESI,2.293055768,0.056944232,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
80,MeOH,ammonia,10,10.5,"2,4-dinitrophenol",1.84,Agilent 6495,ESI,1.656608699,0.183391301,1.16,27.309248,6.12,10.5,1,FALSE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
80,MeOH,ammonia,10,10.5,3-nitrophenol,1.53,Agilent 6495,ESI,1.484157607,0.045842393,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)O)N(=O)=O
80,MeOH,ammonia,10,10.5,phthalimide,0.37,Agilent 6495,ESI,-0.048147023,0.418147023,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc2c(c1)C(=NC2=O)O
80,MeOH,ammonia,10,10.5,4-aminobenzoic acid,0.59,Agilent 6495,ESI,0.40452276,0.18547724,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
80,MeOH,ammonia,10,10.5,"2,4,6-trinitro-1,3-benzenediol",1.93,Agilent 6495,ESI,1.83651908,0.09348092,1.16,27.309248,6.12,10.5,1,TRUE,"MeOH/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
